Filename; Pressure; Uniqueno; Variable; Values; Test failed
NED2003036_7; 50.00; 257036; doxy; 35.12  ; Regional Impossible Parameter Value
NED2003036_7; 163.00; 257035; doxy; 32.32  ; Regional Impossible Parameter Value
NED2003036_7; 50.00; 257036; psal; 8.51; Bottle-CTD Difference Problem
NED2003036_7; 163.00; 257035; psal; 15.86; Bottle-CTD Difference Problem
NED2003036_7; 5.00 to 25.00; 257038, 257037; psal; 10.36  7.04  ; Gradient or Inversion too high
NED2003036_9; 5.00; 257042; doxy; 32.15  ; Global Impossible Parameter Value
NED2003036_9; 25.00; 257041; doxy; 32.33  ; Global Impossible Parameter Value
NED2003036_9; 50.00; 257040; doxy; 33.13  ; Global Impossible Parameter Value
NED2003036_9; 138.00; 257039; doxy; 31.38  ; Global Impossible Parameter Value
NED2003036_9; 5.00; 257042; doxy; 32.15  ; Regional Impossible Parameter Value
NED2003036_9; 25.00; 257041; doxy; 32.33  ; Regional Impossible Parameter Value
NED2003036_9; 50.00; 257040; doxy; 33.13  ; Regional Impossible Parameter Value
NED2003036_9; 138.00; 257039; doxy; 31.38  ; Regional Impossible Parameter Value
NED2003036_9; 50.00; 257040; psal; 4.19; Bottle-CTD Difference Problem
NED2003036_9; 138.00; 257039; psal; 16.43; Bottle-CTD Difference Problem
NED2003036_9; 5.00 to 25.00; 257042, 257041; psal; 4.22  2.04  ; Gradient or Inversion too high
NED2003036_10; 5.00; 257046; doxy; 32.47  ; Global Impossible Parameter Value
NED2003036_10; 25.00; 257045; doxy; 32.02  ; Global Impossible Parameter Value
NED2003036_10; 50.00; 257044; doxy; 32.33  ; Global Impossible Parameter Value
NED2003036_10; 5.00; 257046; doxy; 32.47  ; Regional Impossible Parameter Value
NED2003036_10; 25.00; 257045; doxy; 32.02  ; Regional Impossible Parameter Value
NED2003036_10; 50.00; 257044; doxy; 32.33  ; Regional Impossible Parameter Value
NED2003036_10; 5.00; 257046; psal; 31.98; Bottle-CTD Difference Problem
NED2003036_10; 25.00; 257045; psal; 32.64; Bottle-CTD Difference Problem
NED2003036_10; 50.00; 257044; psal; 28.81; Bottle-CTD Difference Problem
NED2003036_10; 125.00; 257043; psal; 6.62; Bottle-CTD Difference Problem
NED2003036_10; 125.00; 257043; doxy; 3.62; Bottle-CTD Difference Problem
NED2003036_10; 25.00 to 50.00; 257045, 257044; psal; 32.64  28.81  ; Gradient or Inversion too high
NED2003036_10; 50.00 to 125.00; 257044, 257043; psal; 28.81  6.62  ; Gradient or Inversion too high
NED2003036_12; 101.00; 257047; doxy; 15.90  ; Global Impossible Parameter Value
NED2003036_12; 101.00; 257047; doxy; 15.90  ; Regional Impossible Parameter Value
NED2003036_12; 5.00; 257050; psal; 5.21; Bottle-CTD Difference Problem
NED2003036_12; 25.00; 257049; psal; 5.41; Bottle-CTD Difference Problem
NED2003036_12; 50.00; 257048; psal; 5.46; Bottle-CTD Difference Problem
NED2003036_12; 101.00; 257047; psal; 5.24; Bottle-CTD Difference Problem
NED2003036_12; 50.00; 257048; doxy; 7.06; Bottle-CTD Difference Problem
NED2003036_15; 5.00; 257054; doxy; 15.13  ; Global Impossible Parameter Value
NED2003036_15; 5.00; 257054; doxy; 15.13  ; Regional Impossible Parameter Value
NED2003036_15; 5.00; 257054; psal; 5.37; Bottle-CTD Difference Problem
NED2003036_15; 25.00; 257053; psal; 4.78; Bottle-CTD Difference Problem
NED2003036_15; 50.00; 257052; psal; 5.33; Bottle-CTD Difference Problem
NED2003036_15; 97.00; 257051; psal; 5.80; Bottle-CTD Difference Problem
NED2003036_15; 97.00; 257051; doxy; 3.15; Bottle-CTD Difference Problem
NED2003036_16; 5.00; 257058; doxy; 32.60  ; Global Impossible Parameter Value
NED2003036_16; 25.00; 257057; doxy; 31.71  ; Global Impossible Parameter Value
NED2003036_16; 50.00; 257056; doxy; 31.98  ; Global Impossible Parameter Value
NED2003036_16; 89.00; 257055; doxy; 32.34  ; Global Impossible Parameter Value
NED2003036_16; 5.00; 257058; doxy; 32.60  ; Regional Impossible Parameter Value
NED2003036_16; 25.00; 257057; doxy; 31.71  ; Regional Impossible Parameter Value
NED2003036_16; 50.00; 257056; doxy; 31.98  ; Regional Impossible Parameter Value
NED2003036_16; 89.00; 257055; doxy; 32.34  ; Regional Impossible Parameter Value
NED2003036_16; 5.00; 257058; psal; 1.11; Bottle-CTD Difference Problem
NED2003036_16; 25.00; 257057; psal; 16.17; Bottle-CTD Difference Problem
NED2003036_16; 25.00 to 50.00; 257057, 257056; psal; 16.17  3.25  ; Gradient or Inversion too high
NED2003036_17; 5.00; 257062; doxy; 34.38  ; Global Impossible Parameter Value
NED2003036_17; 25.00; 257061; doxy; 31.34  ; Global Impossible Parameter Value
NED2003036_17; 50.00; 257060; doxy; 32.10  ; Global Impossible Parameter Value
NED2003036_17; 80.00; 257059; doxy; 32.23  ; Global Impossible Parameter Value
NED2003036_17; 5.00; 257062; doxy; 34.38  ; Regional Impossible Parameter Value
NED2003036_17; 25.00; 257061; doxy; 31.34  ; Regional Impossible Parameter Value
NED2003036_17; 50.00; 257060; doxy; 32.10  ; Regional Impossible Parameter Value
NED2003036_17; 80.00; 257059; doxy; 32.23  ; Regional Impossible Parameter Value
NED2003036_17; 5.00; 257062; psal; 8.29; Bottle-CTD Difference Problem
NED2003036_17; 25.00; 257061; psal; 14.84; Bottle-CTD Difference Problem
NED2003036_17; 25.00 to 50.00; 257061, 257060; psal; 14.84  2.16  ; Gradient or Inversion too high
NED2003036_18; 5.00; 257066; doxy; 32.21  ; Global Impossible Parameter Value
NED2003036_18; 25.00; 257065; doxy; 32.39  ; Global Impossible Parameter Value
NED2003036_18; 50.00; 257064; doxy; 32.59  ; Global Impossible Parameter Value
NED2003036_18; 61.00; 257063; doxy; 32.76  ; Global Impossible Parameter Value
NED2003036_18; 5.00; 257066; doxy; 32.21  ; Regional Impossible Parameter Value
NED2003036_18; 25.00; 257065; doxy; 32.39  ; Regional Impossible Parameter Value
NED2003036_18; 50.00; 257064; doxy; 32.59  ; Regional Impossible Parameter Value
NED2003036_18; 61.00; 257063; doxy; 32.76  ; Regional Impossible Parameter Value
NED2003036_18; 5.00; 257066; psal; 0.81; Bottle-CTD Difference Problem
NED2003036_19; 5.00; 257070; doxy; 30.93  ; Global Impossible Parameter Value
NED2003036_19; 25.00; 257069; doxy; 31.68  ; Global Impossible Parameter Value
NED2003036_19; 50.00; 257068; doxy; 32.07  ; Global Impossible Parameter Value
NED2003036_19; 58.00; 257067; doxy; 32.21  ; Global Impossible Parameter Value
NED2003036_19; 5.00; 257070; doxy; 30.93  ; Regional Impossible Parameter Value
NED2003036_19; 25.00; 257069; doxy; 31.68  ; Regional Impossible Parameter Value
NED2003036_19; 50.00; 257068; doxy; 32.07  ; Regional Impossible Parameter Value
NED2003036_19; 58.00; 257067; doxy; 32.21  ; Regional Impossible Parameter Value
NED2003036_19; 58.00; 257067; psal; 0.65; Impossible Parameter Value in Profile
NED2003036_19; 5.00 to 25.00; 257070, 257069; psal; 16.12  12.74  ; Gradient or Inversion too high
NED2003036_19; 25.00 to 50.00; 257069, 257068; psal; 12.74  6.38  ; Gradient or Inversion too high
NED2003036_21; 5.00; 257074; doxy; 32.61  ; Global Impossible Parameter Value
NED2003036_21; 25.00; 257073; doxy; 32.90  ; Global Impossible Parameter Value
NED2003036_21; 50.00; 257072; doxy; 32.88  ; Global Impossible Parameter Value
NED2003036_21; 116.00; 257071; doxy; 32.51  ; Global Impossible Parameter Value
NED2003036_21; 5.00; 257074; doxy; 32.61  ; Regional Impossible Parameter Value
NED2003036_21; 25.00; 257073; doxy; 32.90  ; Regional Impossible Parameter Value
NED2003036_21; 50.00; 257072; doxy; 32.88  ; Regional Impossible Parameter Value
NED2003036_21; 116.00; 257071; doxy; 32.51  ; Regional Impossible Parameter Value
NED2003036_21; 50.00; 257072; psal; 6.73; Bottle-CTD Difference Problem
NED2003036_21; 116.00; 257071; psal; 10.16; Bottle-CTD Difference Problem
NED2003036_22; 5.00; 257078; doxy; 32.89  ; Global Impossible Parameter Value
NED2003036_22; 25.00; 257077; doxy; 32.92  ; Global Impossible Parameter Value
NED2003036_22; 50.00; 257076; doxy; 32.97  ; Global Impossible Parameter Value
NED2003036_22; 209.00; 257075; doxy; 31.92  ; Global Impossible Parameter Value
NED2003036_22; 5.00; 257078; doxy; 32.89  ; Regional Impossible Parameter Value
NED2003036_22; 25.00; 257077; doxy; 32.92  ; Regional Impossible Parameter Value
NED2003036_22; 50.00; 257076; doxy; 32.97  ; Regional Impossible Parameter Value
NED2003036_22; 209.00; 257075; doxy; 31.92  ; Regional Impossible Parameter Value
NED2003036_22; 50.00; 257076; psal; 6.96; Bottle-CTD Difference Problem
NED2003036_22; 209.00; 257075; psal; 11.88; Bottle-CTD Difference Problem
NED2003036_23; 5.00; 257082; doxy; 32.83  ; Global Impossible Parameter Value
NED2003036_23; 25.00; 257081; doxy; 32.82  ; Global Impossible Parameter Value
NED2003036_23; 50.00; 257080; doxy; 32.82  ; Global Impossible Parameter Value
NED2003036_23; 199.00; 257079; doxy; 32.76  ; Global Impossible Parameter Value
NED2003036_23; 5.00; 257082; doxy; 32.83  ; Regional Impossible Parameter Value
NED2003036_23; 25.00; 257081; doxy; 32.82  ; Regional Impossible Parameter Value
NED2003036_23; 50.00; 257080; doxy; 32.82  ; Regional Impossible Parameter Value
NED2003036_23; 199.00; 257079; doxy; 32.76  ; Regional Impossible Parameter Value
NED2003036_23; 50.00; 257080; psal; 7.43; Bottle-CTD Difference Problem
NED2003036_23; 199.00; 257079; psal; 9.23; Bottle-CTD Difference Problem
NED2003036_24; 5.00; 257086; doxy; 31.84  ; Global Impossible Parameter Value
NED2003036_24; 25.00; 257085; doxy; 32.33  ; Global Impossible Parameter Value
NED2003036_24; 50.00; 257084; doxy; 34.96  ; Global Impossible Parameter Value
NED2003036_24; 183.00; 257083; doxy; 32.80  ; Global Impossible Parameter Value
NED2003036_24; 5.00; 257086; doxy; 31.84  ; Regional Impossible Parameter Value
NED2003036_24; 25.00; 257085; doxy; 32.33  ; Regional Impossible Parameter Value
NED2003036_24; 50.00; 257084; doxy; 34.96  ; Regional Impossible Parameter Value
NED2003036_24; 183.00; 257083; doxy; 32.80  ; Regional Impossible Parameter Value
NED2003036_24; 50.00; 257084; psal; 9.91; Bottle-CTD Difference Problem
NED2003036_24; 183.00; 257083; psal; 9.04; Bottle-CTD Difference Problem
NED2003036_24; 5.00 to 25.00; 257086, 257085; psal; 8.28  2.54  ; Gradient or Inversion too high
NED2003036_25; 5.00; 257090; doxy; 32.00  ; Global Impossible Parameter Value
NED2003036_25; 25.00; 257089; doxy; 32.31  ; Global Impossible Parameter Value
NED2003036_25; 50.00; 257088; doxy; 33.94  ; Global Impossible Parameter Value
NED2003036_25; 148.00; 257087; doxy; 31.17  ; Global Impossible Parameter Value
NED2003036_25; 5.00; 257090; doxy; 32.00  ; Regional Impossible Parameter Value
NED2003036_25; 25.00; 257089; doxy; 32.31  ; Regional Impossible Parameter Value
NED2003036_25; 50.00; 257088; doxy; 33.94  ; Regional Impossible Parameter Value
NED2003036_25; 148.00; 257087; doxy; 31.17  ; Regional Impossible Parameter Value
NED2003036_25; 50.00; 257088; psal; 7.55; Bottle-CTD Difference Problem
NED2003036_25; 148.00; 257087; psal; 14.01; Bottle-CTD Difference Problem
NED2003036_25; 5.00 to 25.00; 257090, 257089; psal; 7.49  5.43  ; Gradient or Inversion too high
NED2003036_26; 5.00; 257094; doxy; 32.68  ; Global Impossible Parameter Value
NED2003036_26; 25.00; 257093; doxy; 33.54  ; Global Impossible Parameter Value
NED2003036_26; 50.00; 257092; doxy; 34.95  ; Global Impossible Parameter Value
NED2003036_26; 142.00; 257091; doxy; 32.56  ; Global Impossible Parameter Value
NED2003036_26; 5.00; 257094; doxy; 32.68  ; Regional Impossible Parameter Value
NED2003036_26; 25.00; 257093; doxy; 33.54  ; Regional Impossible Parameter Value
NED2003036_26; 50.00; 257092; doxy; 34.95  ; Regional Impossible Parameter Value
NED2003036_26; 142.00; 257091; doxy; 32.56  ; Regional Impossible Parameter Value
NED2003036_26; 50.00; 257092; psal; 9.63; Bottle-CTD Difference Problem
NED2003036_26; 142.00; 257091; psal; 11.53; Bottle-CTD Difference Problem
NED2003036_27; 5.00; 257098; doxy; 32.65  ; Global Impossible Parameter Value
NED2003036_27; 25.00; 257097; doxy; 33.13  ; Global Impossible Parameter Value
NED2003036_27; 50.00; 257096; doxy; 34.70  ; Global Impossible Parameter Value
NED2003036_27; 156.00; 257095; doxy; 32.26  ; Global Impossible Parameter Value
NED2003036_27; 5.00; 257098; doxy; 32.65  ; Regional Impossible Parameter Value
NED2003036_27; 25.00; 257097; doxy; 33.13  ; Regional Impossible Parameter Value
NED2003036_27; 50.00; 257096; doxy; 34.70  ; Regional Impossible Parameter Value
NED2003036_27; 156.00; 257095; doxy; 32.26  ; Regional Impossible Parameter Value
NED2003036_27; 50.00; 257096; psal; 8.59; Bottle-CTD Difference Problem
NED2003036_27; 156.00; 257095; psal; 13.69; Bottle-CTD Difference Problem
NED2003036_27; 5.00 to 25.00; 257098, 257097; psal; 9.89  6.74  ; Gradient or Inversion too high
NED2003036_28; 5.00; 257102; doxy; 32.67  ; Global Impossible Parameter Value
NED2003036_28; 25.00; 257101; doxy; 33.03  ; Global Impossible Parameter Value
NED2003036_28; 50.00; 257100; doxy; 34.64  ; Global Impossible Parameter Value
NED2003036_28; 93.00; 257099; doxy; 32.52  ; Global Impossible Parameter Value
NED2003036_28; 5.00; 257102; doxy; 32.67  ; Regional Impossible Parameter Value
NED2003036_28; 25.00; 257101; doxy; 33.03  ; Regional Impossible Parameter Value
NED2003036_28; 50.00; 257100; doxy; 34.64  ; Regional Impossible Parameter Value
NED2003036_28; 93.00; 257099; doxy; 32.52  ; Regional Impossible Parameter Value
NED2003036_28; 50.00; 257100; psal; 8.37; Bottle-CTD Difference Problem
NED2003036_28; 93.00; 257099; psal; 11.76; Bottle-CTD Difference Problem
NED2003036_28; 5.00 to 25.00; 257102, 257101; psal; 9.47  6.97  ; Gradient or Inversion too high
NED2003036_30; 5.00; 257106; doxy; 32.83  ; Global Impossible Parameter Value
NED2003036_30; 25.00; 257105; doxy; 32.90  ; Global Impossible Parameter Value
NED2003036_30; 50.00; 257104; doxy; 33.87  ; Global Impossible Parameter Value
NED2003036_30; 67.00; 257103; doxy; 32.66  ; Global Impossible Parameter Value
NED2003036_30; 5.00; 257106; doxy; 32.83  ; Regional Impossible Parameter Value
NED2003036_30; 25.00; 257105; doxy; 32.90  ; Regional Impossible Parameter Value
NED2003036_30; 50.00; 257104; doxy; 33.87  ; Regional Impossible Parameter Value
NED2003036_30; 67.00; 257103; doxy; 32.66  ; Regional Impossible Parameter Value
NED2003036_30; 50.00; 257104; psal; 6.82; Bottle-CTD Difference Problem
NED2003036_30; 67.00; 257103; psal; 12.32; Bottle-CTD Difference Problem
NED2003036_30; 5.00 to 25.00; 257106, 257105; psal; 8.53  5.82  ; Gradient or Inversion too high
NED2003036_31; 5.00; 257110; doxy; 32.79  ; Global Impossible Parameter Value
NED2003036_31; 25.00; 257109; doxy; 32.89  ; Global Impossible Parameter Value
NED2003036_31; 50.00; 257108; doxy; 33.78  ; Global Impossible Parameter Value
NED2003036_31; 83.00; 257107; doxy; 33.29  ; Global Impossible Parameter Value
NED2003036_31; 5.00; 257110; doxy; 32.79  ; Regional Impossible Parameter Value
NED2003036_31; 25.00; 257109; doxy; 32.89  ; Regional Impossible Parameter Value
NED2003036_31; 50.00; 257108; doxy; 33.78  ; Regional Impossible Parameter Value
NED2003036_31; 83.00; 257107; doxy; 33.29  ; Regional Impossible Parameter Value
NED2003036_31; 50.00; 257108; psal; 6.65; Bottle-CTD Difference Problem
NED2003036_31; 83.00; 257107; psal; 11.78; Bottle-CTD Difference Problem
NED2003036_31; 5.00 to 25.00; 257110, 257109; psal; 10.67  7.48  ; Gradient or Inversion too high
NED2003036_32; 5.00; 257114; doxy; 32.38  ; Global Impossible Parameter Value
NED2003036_32; 25.00; 257113; doxy; 32.52  ; Global Impossible Parameter Value
NED2003036_32; 50.00; 257112; doxy; 32.67  ; Global Impossible Parameter Value
NED2003036_32; 87.00; 257111; doxy; 32.68  ; Global Impossible Parameter Value
NED2003036_32; 5.00; 257114; doxy; 32.38  ; Regional Impossible Parameter Value
NED2003036_32; 25.00; 257113; doxy; 32.52  ; Regional Impossible Parameter Value
NED2003036_32; 50.00; 257112; doxy; 32.67  ; Regional Impossible Parameter Value
NED2003036_32; 87.00; 257111; doxy; 32.68  ; Regional Impossible Parameter Value
NED2003036_32; 50.00; 257112; psal; 7.54; Bottle-CTD Difference Problem
NED2003036_32; 87.00; 257111; psal; 13.20; Bottle-CTD Difference Problem
NED2003036_33; 5.00; 257118; doxy; 32.00  ; Global Impossible Parameter Value
NED2003036_33; 25.00; 257117; doxy; 32.36  ; Global Impossible Parameter Value
NED2003036_33; 50.00; 257116; doxy; 35.03  ; Global Impossible Parameter Value
NED2003036_33; 190.00; 257115; doxy; 32.49  ; Global Impossible Parameter Value
NED2003036_33; 5.00; 257118; doxy; 32.00  ; Regional Impossible Parameter Value
NED2003036_33; 25.00; 257117; doxy; 32.36  ; Regional Impossible Parameter Value
NED2003036_33; 50.00; 257116; doxy; 35.03  ; Regional Impossible Parameter Value
NED2003036_33; 190.00; 257115; doxy; 32.49  ; Regional Impossible Parameter Value
NED2003036_33; 50.00; 257116; psal; 9.73; Bottle-CTD Difference Problem
NED2003036_33; 190.00; 257115; psal; 8.03; Bottle-CTD Difference Problem
NED2003036_33; 5.00 to 25.00; 257118, 257117; psal; 7.35  1.55  ; Gradient or Inversion too high
NED2003036_34; 5.00; 257122; doxy; 31.92  ; Global Impossible Parameter Value
NED2003036_34; 25.00; 257121; doxy; 31.96  ; Global Impossible Parameter Value
NED2003036_34; 50.00; 257120; doxy; 32.09  ; Global Impossible Parameter Value
NED2003036_34; 198.00; 257119; doxy; 31.72  ; Global Impossible Parameter Value
NED2003036_34; 5.00; 257122; doxy; 31.92  ; Regional Impossible Parameter Value
NED2003036_34; 25.00; 257121; doxy; 31.96  ; Regional Impossible Parameter Value
NED2003036_34; 50.00; 257120; doxy; 32.09  ; Regional Impossible Parameter Value
NED2003036_34; 198.00; 257119; doxy; 31.72  ; Regional Impossible Parameter Value
NED2003036_34; 50.00; 257120; psal; 8.28; Bottle-CTD Difference Problem
NED2003036_34; 198.00; 257119; psal; 13.79; Bottle-CTD Difference Problem
NED2003036_35; 5.00; 257126; doxy; 32.20  ; Global Impossible Parameter Value
NED2003036_35; 25.00; 257125; doxy; 32.23  ; Global Impossible Parameter Value
NED2003036_35; 50.00; 257124; doxy; 32.43  ; Global Impossible Parameter Value
NED2003036_35; 194.00; 257123; doxy; 32.32  ; Global Impossible Parameter Value
NED2003036_35; 5.00; 257126; doxy; 32.20  ; Regional Impossible Parameter Value
NED2003036_35; 25.00; 257125; doxy; 32.23  ; Regional Impossible Parameter Value
NED2003036_35; 50.00; 257124; doxy; 32.43  ; Regional Impossible Parameter Value
NED2003036_35; 194.00; 257123; doxy; 32.32  ; Regional Impossible Parameter Value
NED2003036_35; 50.00; 257124; psal; 7.92; Bottle-CTD Difference Problem
NED2003036_35; 194.00; 257123; psal; 9.26; Bottle-CTD Difference Problem
NED2003036_36; 5.00; 257130; doxy; 32.64  ; Global Impossible Parameter Value
NED2003036_36; 25.00; 257129; doxy; 32.61  ; Global Impossible Parameter Value
NED2003036_36; 50.00; 257128; doxy; 32.74  ; Global Impossible Parameter Value
NED2003036_36; 201.00; 257127; doxy; 32.25  ; Global Impossible Parameter Value
NED2003036_36; 5.00; 257130; doxy; 32.64  ; Regional Impossible Parameter Value
NED2003036_36; 25.00; 257129; doxy; 32.61  ; Regional Impossible Parameter Value
NED2003036_36; 50.00; 257128; doxy; 32.74  ; Regional Impossible Parameter Value
NED2003036_36; 201.00; 257127; doxy; 32.25  ; Regional Impossible Parameter Value
NED2003036_36; 50.00; 257128; psal; 7.60; Bottle-CTD Difference Problem
NED2003036_36; 201.00; 257127; psal; 8.49; Bottle-CTD Difference Problem
NED2003036_37; 5.00; 257134; doxy; 32.52  ; Global Impossible Parameter Value
NED2003036_37; 25.00; 257133; doxy; 32.58  ; Global Impossible Parameter Value
NED2003036_37; 50.00; 257132; doxy; 33.38  ; Global Impossible Parameter Value
NED2003036_37; 153.00; 257131; doxy; 32.59  ; Global Impossible Parameter Value
NED2003036_37; 5.00; 257134; doxy; 32.52  ; Regional Impossible Parameter Value
NED2003036_37; 25.00; 257133; doxy; 32.58  ; Regional Impossible Parameter Value
NED2003036_37; 50.00; 257132; doxy; 33.38  ; Regional Impossible Parameter Value
NED2003036_37; 153.00; 257131; doxy; 32.59  ; Regional Impossible Parameter Value
NED2003036_37; 50.00; 257132; psal; 6.44; Bottle-CTD Difference Problem
NED2003036_37; 153.00; 257131; psal; 8.81; Bottle-CTD Difference Problem
NED2003036_38; 5.00; 257138; doxy; 32.43  ; Global Impossible Parameter Value
NED2003036_38; 25.00; 257137; doxy; 32.48  ; Global Impossible Parameter Value
NED2003036_38; 50.00; 257136; doxy; 33.38  ; Global Impossible Parameter Value
NED2003036_38; 122.00; 257135; doxy; 32.49  ; Global Impossible Parameter Value
NED2003036_38; 5.00; 257138; doxy; 32.43  ; Regional Impossible Parameter Value
NED2003036_38; 25.00; 257137; doxy; 32.48  ; Regional Impossible Parameter Value
NED2003036_38; 50.00; 257136; doxy; 33.38  ; Regional Impossible Parameter Value
NED2003036_38; 122.00; 257135; doxy; 32.49  ; Regional Impossible Parameter Value
NED2003036_38; 50.00; 257136; psal; 6.46; Bottle-CTD Difference Problem
NED2003036_38; 122.00; 257135; psal; 8.15; Bottle-CTD Difference Problem
NED2003036_39; 5.00; 257142; doxy; 32.39  ; Global Impossible Parameter Value
NED2003036_39; 25.00; 257141; doxy; 32.68  ; Global Impossible Parameter Value
NED2003036_39; 50.00; 257140; doxy; 33.38  ; Global Impossible Parameter Value
NED2003036_39; 84.00; 257139; doxy; 32.58  ; Global Impossible Parameter Value
NED2003036_39; 5.00; 257142; doxy; 32.39  ; Regional Impossible Parameter Value
